Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:ke	GVF:s	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	DATALINK_REPORT:downlink_ovrn	DATALINK_REPORT:uplink_rate	DATALINK_REPORT:downlink_rate	DATALINK_REPORT:downlink_nb_msgs	DATALINK_REPORT:uplink_nb_msgs	DATALINK_REPORT:uplink_lost_time	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_block	GPS:speed	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
435.023	08:55:59.023	37.297829045	-3.684732342	0.2	1	-0.17957	-0.18966	0.021397	-0.000312	-0.07285	-0.07285	0	0	1236	7128	70	2	121	102	168.8	30.2	-166.6	4	1645	0.008923	-0.581193	0.294472
435.273	08:55:59.273	37.297860721	-3.684756887	0.2	1	-0.170633	-0.189559	0.021385	-0.000316	-0.073892	-0.073892	0	0	1236	7128	70	2	123	103	181.5	43.2	-176.7	4	1653	0.008923	-0.581193	0.294472
435.523	08:55:59.523	37.297860721	-3.684756887	0.2	1	-0.172999	-0.190858	0.021381	-0.000318	-0.074295	-0.074295	0	0	1236	7128	70	2	123	103	181.5	43.2	-176.7	4	1653	-0.000231	-0.485777	0.279233
435.773	08:55:59.773	37.297893401	-3.684779411	0.2	1	-0.175608	-0.19201	0.021368	-0.000322	-0.075439	-0.075439	0	0	1236	7128	70	2	123	103	181.5	43.2	-176.7	4	1662	-0.000231	-0.485777	0.279233
436.023	08:56:0.023	37.297961406	-3.684819179	0.2	1	-0.177692	-0.192171	0.02133	-0.000336	-0.078645	-0.078645	0	0	1236	7128	70	2	123	103	181.5	43.2	-176.7	4	1665	0.005166	-0.365418	0.30177
436.273	08:56:0.273	37.297961406	-3.684819179	0.2	1	-0.18093	-0.194328	0.021339	-0.000333	-0.077942	-0.077942	0	0	1236	7128	70	2	124	104	195.4	61.8	-185.8	4	1665	0.005166	-0.365418	0.30177
436.523	08:56:0.523	37.297996642	-3.684836085	0.2	1	-0.181778	-0.195592	0.021305	-0.000344	-0.080826	-0.080826	0	0	1236	7128	70	2	124	104	195.4	61.8	-185.8	4	1684	0.00768	-0.267948	0.308867
436.773	08:56:0.773	37.298069314	-3.684863597	0.2	1	-0.179897	-0.194646	0.021306	-0.000344	-0.080735	-0.080735	0	0	1236	7128	70	2	124	104	195.4	61.8	-185.8	4	1685	0.00768	-0.267948	0.308867
437.023	08:56:1.023	37.298069314	-3.684863597	0.2	1	-0.177897	-0.19404	0.02128	-0.000353	-0.082972	-0.082972	0	0	1236	7128	70	2	124	104	195.4	61.8	-185.8	4	1685	0.014545	-0.173099	0.288967
437.273	08:56:1.273	37.298106121	-3.684873973	0.2	1	-0.181127	-0.19509	0.02128	-0.000353	-0.083035	-0.083035	0	0	1236	7128	70	2	125	105	204.8	78.	-189.8	4	1678	0.014545	-0.173099	0.288967
437.523	08:56:1.523	37.298143301	-3.684881982	0.2	1	-0.180454	-0.1953	0.021266	-0.000358	-0.084219	-0.084219	0	0	1204	7270	71	2	125	105	204.8	78.	-189.8	4	1685	0.035807	-0.093309	0.293872
437.773	08:56:1.773	37.298180854	-3.684887964	0.2	1	-0.180502	-0.195332	0.021254	-0.000362	-0.085224	-0.085224	0	0	1204	7270	71	2	125	105	204.8	78.	-189.8	4	1687	0.035807	-0.093309	0.293872
438.023	08:56:2.023	37.298218421	-3.684891577	0.2	1	-0.176548	-0.194349	0.021234	-0.000369	-0.086967	-0.086967	0	0	1204	7270	71	2	125	105	204.8	78.	-189.8	4	1686	0.029995	0.023177	0.274871
438.273	08:56:2.273	37.298256091	-3.684892821	0.2	1	-0.17474	-0.19445	0.021219	-0.000374	-0.088229	-0.088229	0	0	1204	7270	71	2	126	106	212.5	94.8	-190.5	4	1679	0.029995	0.023177	0.274871
438.523	08:56:2.523	37.298293866	-3.684891584	0.2	1	-0.168772	-0.192226	0.02119	-0.000385	-0.09078	-0.09078	0	0	1204	7270	71	2	126	106	212.5	94.8	-190.5	4	1680	0.030722	0.103928	0.282365
438.773	08:56:2.773	37.298331206	-3.684887748	0.2	1	-0.174494	-0.19219	0.021176	-0.000389	-0.091912	-0.091912	0	0	1204	7270	71	2	126	106	212.5	94.8	-190.5	4	1663	0.030722	0.103928	0.282365
439.023	08:56:3.023	37.298368106	-3.684881877	0.2	1	-0.170645	-0.192261	0.021163	-0.000394	-0.093068	-0.093068	0	0	1204	7270	71	2	126	106	212.5	94.8	-190.5	4	1655	0.014868	0.20438	0.237172
439.273	08:56:3.273	37.298404749	-3.684873860	0.2	1	-0.166387	-0.191772	0.021122	-0.000408	-0.096591	-0.096591	0	0	1204	7270	71	2	127	107	218.	111.	-187.8	4	1659	0.014868	0.20438	0.237172
439.523	08:56:3.523	37.298440955	-3.684863356	0.2	1	-0.179245	-0.193085	0.021121	-0.000408	-0.096655	-0.096655	0	0	1204	7270	71	2	127	107	218.	111.	-187.8	4	1655	-0.013672	0.361664	0.261764
439.773	08:56:3.773	37.298476722	-3.684850818	0.2	1	-0.177596	-0.193328	0.021099	-0.000416	-0.09852	-0.09852	0	0	1204	7270	71	2	127	107	218.	111.	-187.8	4	1653	-0.013672	0.361664	0.261764
440.023	08:56:4.023	37.298512138	-3.684836584	0.2	1	-0.170041	-0.193054	0.021065	-0.000427	-0.101409	-0.101409	0	0	1204	7270	71	2	127	107	218.	111.	-187.8	4	1656	0.027749	0.422261	0.267736
440.273	08:56:4.273	37.298546848	-3.684819974	0.2	1	-0.170212	-0.192221	0.021062	-0.000428	-0.101664	-0.101664	0	0	1204	7270	71	2	129	108	221.8	126.8	-182.2	4	1658	0.027749	0.422261	0.267736
440.523	08:56:4.523	37.298580759	-3.684800987	0.2	1	-0.176509	-0.19373	0.021023	-0.000441	-0.105002	-0.105002	0	0	1204	7270	71	2	129	108	221.8	126.8	-182.2	4	1649	0.008834	0.50093	0.304812
440.773	08:56:4.773	37.298613960	-3.684780189	0.2	1	-0.168555	-0.193736	0.020996	-0.000451	-0.107293	-0.107293	0	0	1204	7270	71	2	129	108	221.8	126.8	-182.2	4	1654	0.008834	0.50093	0.304812
441.023	08:56:5.023	37.298646362	-3.684757353	0.2	1	-0.159705	-0.192443	0.020965	-0.000461	-0.109955	-0.109955	0	0	1204	7270	71	2	129	108	221.8	126.8	-182.2	4	1660	-0.020494	0.600248	0.216816
441.273	08:56:5.273	37.298677606	-3.684732023	0.2	1	-0.169531	-0.194375	0.020923	-0.000475	-0.113484	-0.113484	0	0	1204	7270	71	2	130	109	223.2	140.5	-173.6	4	1654	-0.020494	0.600248	0.216816
441.523	08:56:5.523	37.298707959	-3.684704881	0.2	1	-0.173894	-0.196136	0.020931	-0.000472	-0.112809	-0.112809	0	0	1204	7270	71	2	130	109	223.2	140.5	-173.6	4	1658	0.002055	0.656187	0.233903
441.773	08:56:5.773	37.298737421	-3.684676038	0.2	1	-0.173457	-0.197286	0.020849	-0.000499	-0.119753	-0.119753	0	0	1204	7270	71	2	130	109	223.2	140.5	-173.6	4	1671	0.002055	0.656187	0.233903
442.023	08:56:6.023	37.298765992	-3.684645381	0.2	1	-0.182393	-0.197753	0.020868	-0.000493	-0.118137	-0.118137	0	0	1204	7270	71	2	130	109	223.2	140.5	-173.6	4	1675	0.017613	0.753253	0.294846
442.273	08:56:6.273	37.298793490	-3.684613135	0.2	1	-0.183259	-0.198299	0.020876	-0.00049	-0.117475	-0.117475	0	0	1204	7270	71	2	131	110	223.1	153.	-162.4	4	1672	0.017613	0.753253	0.294846
442.523	08:56:6.523	37.298820005	-3.684579526	0.2	1	-0.18784	-0.199475	0.020864	-0.000494	-0.118466	-0.118466	0	0	1214	7415	72	2	131	110	223.1	153.	-162.4	4	1677	-0.016838	0.895217	0.282433
442.773	08:56:6.773	37.298845268	-3.684544101	0.2	1	-0.187769	-0.20086	0.020827	-0.000507	-0.12165	-0.12165	0	0	1214	7415	72	2	131	110	223.1	153.	-162.4	4	1683	-0.016838	0.895217	0.282433
443.023	08:56:7.023	37.298869098	-3.684507195	0.2	1	-0.189045	-0.200997	0.020886	-0.000487	-0.116606	-0.116606	0	0	1214	7415	72	2	131	110	223.1	153.	-162.4	4	1692	-0.02327	0.972907	0.291947
443.273	08:56:7.273	37.298891765	-3.684468700	0.2	1	-0.189266	-0.200095	0.020872	-0.000492	-0.117853	-0.117853	0	0	1214	7415	72	2	132	111	221.	163.2	-149.	4	1698	-0.02327	0.972907	0.291947
443.523	08:56:7.523	37.298912637	-3.684428834	0.2	1	-0.200273	-0.202142	0.020898	-0.000483	-0.115661	-0.115661	0	0	1214	7415	72	2	132	111	221.	163.2	-149.	4	1689	0.001641	1.085307	0.313576
443.773	08:56:7.773	37.298932254	-3.684387828	0.2	1	-0.196999	-0.201859	0.020856	-0.000497	-0.119182	-0.119182	0	0	1214	7415	72	2	132	111	221.	163.2	-149.	4	1699	0.001641	1.085307	0.313576
444.023	08:56:8.023	37.298950434	-3.684345794	0.2	1	-0.191171	-0.200515	0.020855	-0.000497	-0.119242	-0.119242	0	0	1214	7415	72	2	132	111	221.	163.2	-149.	4	1695	-0.004903	1.175133	0.308357
444.273	08:56:8.273	37.298966638	-3.684302614	0.2	1	-0.191105	-0.199328	0.020846	-0.0005	-0.12002	-0.12002	0	0	1214	7415	72	2	133	112	216.9	170.5	-133.8	4	1689	-0.004903	1.175133	0.308357
444.523	08:56:8.523	37.298980953	-3.684258740	0.2	1	-0.187748	-0.198904	0.020821	-0.000508	-0.122095	-0.122095	0	0	1214	7415	72	2	133	112	216.9	170.5	-133.8	4	1677	-0.004903	1.175133	0.308357
444.773	08:56:8.773	37.298993469	-3.684214285	0.2	1	-0.181982	-0.197156	0.020844	-0.000501	-0.120224	-0.120224	0	0	1214	7415	72	2	133	112	216.9	170.5	-133.8	4	1674	0.015747	1.242901	0.32254
445.023	08:56:9.023	37.299003917	-3.684169021	0.2	1	-0.184533	-0.196547	0.020857	-0.000497	-0.119067	-0.119067	0	0	1214	7415	72	2	133	112	216.9	170.5	-133.8	4	1665	0.015747	1.242901	0.32254
445.273	08:56:9.273	37.299012473	-3.684123402	0.2	1	-0.177771	-0.194858	0.020859	-0.000496	-0.118911	-0.118911	0	0	1214	7415	72	2	135	113	210.9	174.8	-117.8	4	1658	0.006577	1.381152	0.322403
445.523	08:56:9.523	37.299019137	-3.684077653	0.2	1	-0.176689	-0.194897	0.020849	-0.000499	-0.11973	-0.11973	0	0	1214	7415	72	2	135	113	210.9	174.8	-117.8	4	1649	0.006577	1.381152	0.322403
445.773	08:56:9.773	37.299026702	-3.683985313	0.2	1	-0.17739	-0.194718	0.020765	-0.000527	-0.126885	-0.126885	0	0	1214	7415	72	2	135	113	210.9	174.8	-117.8	4	1639	0.019645	1.464703	0.289612
446.023	08:56:10.023	37.299027959	-3.683939290	0.2	1	-0.177827	-0.19356	0.020853	-0.000498	-0.119438	-0.119438	0	0	1214	7415	72	2	135	113	210.9	174.8	-117.8	4	1636	0.019645	1.464703	0.289612
446.273	08:56:10.273	37.299027959	-3.683939290	0.2	1	-0.174367	-0.192711	0.020867	-0.000494	-0.118271	-0.118271	0	0	1214	7415	72	2	136	114	203.1	175.8	-101.4	4	1636	0.021284	1.569165	0.286159
446.523	08:56:10.523	37.299027324	-3.683893136	0.2	1	-0.175806	-0.192129	0.020805	-0.000514	-0.123481	-0.123481	0	0	1214	7415	72	2	136	114	203.1	175.8	-101.4	4	1633	0.021284	1.569165	0.286159
446.773	08:56:10.773	37.299020820	-3.683802022	0.2	1	-0.176425	-0.192381	0.020793	-0.000518	-0.12453	-0.12453	0	0	1214	7415	72	2	136	114	203.1	175.8	-101.4	4	1621	0.023456	1.684786	0.289483
447.023	08:56:11.023	37.299014950	-3.683757175	0.2	1	-0.169589	-0.190511	0.020763	-0.000527	-0.127026	-0.127026	0	0	1214	7415	72	2	136	114	203.1	175.8	-101.4	4	1607	0.023456	1.684786	0.289483
447.273	08:56:11.273	37.299014950	-3.683757175	0.2	1	-0.172924	-0.190625	0.02072	-0.000541	-0.130606	-0.130606	0	0	1214	7415	72	2	137	115	193.2	173.	-85.4	4	1607	0.01833	1.749044	0.253017
447.523	08:56:11.523	37.298998241	-3.683669355	0.2	1	-0.175955	-0.190481	0.02072	-0.000541	-0.130645	-0.130645	0	0	1214	7415	72	2	137	115	193.2	173.	-85.4	4	1597	0.01833	1.749044	0.253017
447.773	08:56:11.773	37.298987492	-3.683626381	0.2	1	-0.172799	-0.189801	0.020707	-0.000545	-0.131701	-0.131701	0	0	1212	7558	73	2	137	115	193.2	173.	-85.4	4	1593	0.017047	1.842381	0.246269
448.023	08:56:12.023	37.298975297	-3.683584185	0.2	1	-0.175205	-0.189886	0.020731	-0.000538	-0.129668	-0.129668	0	0	1212	7558	73	2	137	115	193.2	173.	-85.4	4	1593	0.017047	1.842381	0.246269
448.273	08:56:12.273	37.298975297	-3.683584185	0.2	1	-0.17871	-0.188884	0.020735	-0.000536	-0.12937	-0.12937	0	0	1212	7558	73	2	138	116	182.5	168.	-70.4	4	1594	0.004645	1.983789	0.285202
448.523	08:56:12.523	37.298946834	-3.683502576	0.2	1	-0.178896	-0.188497	0.020722	-0.000541	-0.130489	-0.130489	0	0	1212	7558	73	2	138	116	182.5	168.	-70.4	4	1577	0.004645	1.983789	0.285202
448.773	08:56:12.773	37.298930386	-3.683463162	0.2	1	-0.176239	-0.188005	0.020743	-0.000534	-0.128674	-0.128674	0	0	1212	7558	73	2	138	116	182.5	168.	-70.4	4	1576	0.029746	2.060056	0.277454
449.023	08:56:13.023	37.298912488	-3.683425089	0.2	1	-0.171887	-0.186135	0.020745	-0.000533	-0.128568	-0.128568	0	0	1212	7558	73	2	138	116	182.5	168.	-70.4	4	1563	0.029746	2.060056	0.277454
449.273	08:56:13.273	37.298893411	-3.683388247	0.2	1	-0.177236	-0.18575	0.020723	-0.00054	-0.130404	-0.130404	0	0	1212	7558	73	2	138	116	182.5	168.	-70.4	4	1552	0.01325	2.143456	0.248905
449.523	08:56:13.523	37.298873246	-3.683352523	0.2	1	-0.178092	-0.185629	0.020733	-0.000537	-0.129565	-0.129565	0	0	1212	7558	73	2	139	117	170.4	160.2	-56.8	4	1552	0.01325	2.143456	0.248905
449.773	08:56:13.773	37.298851541	-3.683318251	0.2	1	-0.170364	-0.184869	0.02072	-0.000541	-0.130655	-0.130655	0	0	1212	7558	73	2	139	117	170.4	160.2	-56.8	4	1550	0.025649	2.234557	0.265773
450.023	08:56:14.023	37.298828744	-3.683285550	0.2	1	-0.169934	-0.183224	0.020726	-0.000539	-0.130133	-0.130133	0	0	1212	7558	73	2	139	117	170.4	160.2	-56.8	4	1536	0.025649	2.234557	0.265773
450.273	08:56:14.273	37.298804859	-3.683254193	0.2	1	-0.175296	-0.184377	0.020704	-0.000546	-0.131977	-0.131977	0	0	1212	7558	73	2	139	117	170.4	160.2	-56.8	4	1540	-0.000345	2.321519	0.268398
450.523	08:56:14.523	37.298780064	-3.683224068	0.2	1	-0.177883	-0.183648	0.02072	-0.000541	-0.130609	-0.130609	0	0	1212	7558	73	2	141	118	157.2	150.2	-45.	4	1533	-0.000345	2.321519	0.268398
450.773	08:56:14.773	37.298754089	-3.683195513	0.2	1	-0.170067	-0.182859	0.020711	-0.000544	-0.131387	-0.131387	0	0	1212	7558	73	2	141	118	157.2	150.2	-45.	4	1531	0.024562	2.427816	0.280686
451.023	08:56:15.023	37.298727202	-3.683168867	0.2	1	-0.166005	-0.181044	0.020741	-0.000535	-0.128888	-0.128888	0	0	1212	7558	73	2	141	118	157.2	150.2	-45.	4	1521	0.024562	2.427816	0.280686
451.273	08:56:15.273	37.298727202	-3.683168867	0.2	1	-0.166005	-0.181044	0.020741	-0.000535	-0.128888	-0.128888	0	0	1212	7558	73	2	141	118	157.2	150.2	-45.	4	1521	0.009844	2.513136	0.267191
451.523	08:56:15.523	37.298670872	-3.683120856	0.2	1	-0.15746	-0.179254	0.020691	-0.000551	-0.133034	-0.133034	0	0	1212	7558	73	2	142	119	143.4	138.5	-35.2	4	1508	0.009844	2.513136	0.267191
451.773	08:56:15.773	37.298641610	-3.683099492	0.2	1	-0.169245	-0.180038	0.020685	-0.000552	-0.133532	-0.133532	0	0	1212	7558	73	2	142	119	143.4	138.5	-35.2	4	1504	0.010408	2.608531	0.250144
452.023	08:56:16.023	37.298611801	-3.683079364	0.2	1	-0.166592	-0.179153	0.020728	-0.000539	-0.129972	-0.129972	0	0	1212	7558	73	2	142	119	143.4	138.5	-35.2	4	1501	0.010408	2.608531	0.250144
452.273	08:56:16.273	37.298581348	-3.683061262	0.2	1	-0.159399	-0.177826	0.020713	-0.000544	-0.13121	-0.13121	0	0	1212	7558	73	2	142	119	143.4	138.5	-35.2	4	1494	0.039048	2.671831	0.269921
452.523	08:56:16.523	37.298550433	-3.683045299	0.2	1	-0.152122	-0.175447	0.020714	-0.000543	-0.131111	-0.131111	0	0	1212	7558	73	2	143	120	129.	125.5	-28.	4	1478	0.039048	2.671831	0.269921
452.773	08:56:16.773	37.298519146	-3.683031251	0.2	1	-0.155326	-0.175426	0.020695	-0.000549	-0.132697	-0.132697	0	0	1217	7703	74	2	143	120	129.	125.5	-28.	4	1474	0.006776	2.763977	0.23231
453.023	08:56:17.023	37.298487491	-3.683018553	0.2	1	-0.161123	-0.176382	0.020687	-0.000552	-0.133372	-0.133372	0	0	1217	7703	74	2	143	120	129.	125.5	-28.	4	1477	0.006776	2.763977	0.23231
453.273	08:56:17.273	37.298487491	-3.683018553	0.2	1	-0.161123	-0.176382	0.020687	-0.000552	-0.133372	-0.133372	0	0	1217	7703	74	2	143	120	129.	125.5	-28.	4	1477	0.015207	2.866156	0.210892
453.523	08:56:17.523	37.298423070	-3.682998112	0.2	1	-0.16183	-0.176223	0.020681	-0.000554	-0.133864	-0.133864	0	0	1217	7703	74	2	0	121	114.6	107.8	-22.6	6	1486	0.015207	2.866156	0.210892
453.773	08:56:17.773	37.298390035	-3.682990254	0.2	1	-0.502704	-0.	0.	34.775417	13.021977	13.021977	0	0	1217	7703	74	2	0	121	114.6	107.8	-22.6	6	1487	-0.008418	2.930067	0.453953
454.023	08:56:18.023	37.298356715	-3.682984763	0.2	1	-0.518821	-0.	0.	34.980682	13.165889	13.165889	0	0	1217	7703	74	2	0	121	114.6	107.8	-22.6	6	1499	-0.008418	2.930067	0.453953
454.273	08:56:18.273	37.298323198	-3.682982316	0.2	1	-0.542748	-0.	0.	35.153351	13.28759	13.28759	0	0	1217	7703	74	2	0	121	114.6	107.8	-22.6	6	1481	0.004775	3.134511	0.528154
454.523	08:56:18.523	37.298289925	-3.682984384	0.2	1	-0.568361	-0.	0.	35.315006	13.402063	13.402063	0	0	1217	7703	74	2	1	122	99.8	97.	-21.2	6	1487	0.004775	3.134511	0.528154
454.773	08:56:18.773	37.298257074	-3.682991421	0.2	1	-0.584112	0.	0.	35.412117	13.471079	13.471079	0	0	1217	7703	74	2	1	122	99.8	97.	-21.2	6	1481	0.000327	-2.997729	0.515577
455.023	08:56:19.023	37.298224744	-3.683001960	0.2	1	-0.592007	0.	0.	35.497349	13.531803	13.531803	0	0	1217	7703	74	2	1	122	99.8	97.	-21.2	6	1486	0.000327	-2.997729	0.515577
455.273	08:56:19.273	37.298193295	-3.683016005	0.2	1	-0.598641	0.	0.	35.529697	13.554886	13.554886	0	0	1217	7703	74	2	1	122	99.8	97.	-21.2	6	1485	0.00082	-2.770447	0.517992
455.523	08:56:19.523	37.298163263	-3.683034464	0.2	1	-0.599661	-0.	0.	35.539104	13.561604	13.561604	0	0	1217	7703	74	2	3	123	86.4	82.5	-24.3	6	1496	0.00082	-2.770447	0.517992
455.773	08:56:19.773	37.298134471	-3.683056544	0.2	1	-0.59527	-0.	0.	35.513668	13.543447	13.543447	0	0	1217	7703	74	2	3	123	86.4	82.5	-24.3	6	1488	0.004725	-2.591526	0.502428
456.023	08:56:20.023	37.298107554	-3.683081912	0.2	1	-0.587745	0.	0.	35.437435	13.4891	13.4891	0	0	1217	7703	74	2	3	123	86.4	82.5	-24.3	6	1492	0.004725	-2.591526	0.502428
456.273	08:56:20.273	37.298083052	-3.683110462	0.2	1	-0.571918	-0.	0.	35.338326	13.418614	13.418614	0	0	1217	7703	74	2	3	123	86.4	82.5	-24.3	6	1492	0.020256	-2.395526	0.502634
456.523	08:56:20.523	37.298060966	-3.683142081	0.2	1	-0.553909	-0.	0.	35.209385	13.327209	13.327209	0	0	1217	7703	74	2	4	124	77.8	70.2	-32.8	6	1501	0.020256	-2.395526	0.502634
456.773	08:56:20.773	37.298041388	-3.683176429	0.2	1	-0.531528	0.	0.	35.047386	13.212833	13.212833	0	0	1217	7703	74	2	4	124	77.8	70.2	-32.8	6	1502	0.015879	-2.215826	0.522696
457.023	08:56:21.023	37.298024234	-3.683212493	0.2	1	-0.508538	0.	0.	34.841328	13.068097	13.068097	0	0	1217	7703	74	2	4	124	77.8	70.2	-32.8	6	1507	0.015879	-2.215826	0.522696
457.273	08:56:21.273	37.298010040	-3.683250952	0.2	1	-0.475299	0.	0.	34.609818	12.906487	12.906487	0	0	1217	7703	74	2	4	124	77.8	70.2	-32.8	6	1518	0.020603	-1.997035	0.527101
457.523	08:56:21.523	37.297999171	-3.683291246	0.2	1	-0.435091	0.	0.	34.349644	12.726126	12.726126	0	0	1217	7703	74	2	5	125	77.1	62.2	-45.3	6	1521	0.020603	-1.997035	0.527101
457.773	08:56:21.773	37.297991900	-3.683332928	0.2	1	-0.393388	-0.	0.	34.069016	12.533084	12.533084	0	0	1217	7703	74	2	5	125	77.1	62.2	-45.3	6	1529	0.027005	-1.784859	0.518884
458.023	08:56:22.023	37.297988319	-3.683375432	0.2	1	-0.352416	0.	0.	33.74168	12.309877	12.309877	0	0	1245	7850	76	2	5	125	77.1	62.2	-45.3	6	1540	0.027005	-1.784859	0.518884
458.273	08:56:22.273	37.297987801	-3.683418302	0.2	1	-0.301564	-0.	0.	33.392422	12.074052	12.074052	0	0	1245	7850	76	2	5	125	77.1	62.2	-45.3	6	1554	0.046152	-1.618538	0.497136
458.523	08:56:22.523	37.297990616	-3.683461654	0.2	1	-0.257688	-0.	0.	33.029377	11.831464	11.831464	0	0	1245	7850	76	2	6	126	84.8	60.	-64.	6	1554	0.046152	-1.618538	0.497136
458.773	08:56:22.773	37.297996317	-3.683504581	0.2	1	-0.21304	0.	0.	32.645905	11.578047	11.578047	0	0	1245	7850	76	2	6	126	84.8	60.	-64.	6	1564	0.03513	-1.417646	0.43434
459.023	08:56:23.023	37.298005085	-3.683547197	0.2	1	-0.165689	0.	0.	32.242001	11.314258	11.314258	0	0	1245	7850	76	2	6	126	84.8	60.	-64.	6	1577	0.03513	-1.417646	0.43434
459.273	08:56:23.273	37.298016830	-3.683589276	0.2	1	-0.125545	-0.	0.	31.81657	11.039886	11.039886	0	0	1245	7850	76	2	6	126	84.8	60.	-64.	6	1582	0.042357	-1.261333	0.291271
459.523	08:56:23.523	37.298030654	-3.683630358	0.2	1	-0.09459	0.	0.	31.416887	10.785359	10.785359	0	0	1245	7850	76	2	7	127	101.8	64.5	-78.9	6	1593	0.042357	-1.261333	0.291271
459.773	08:56:23.773	37.298046286	-3.683670667	0.2	1	-0.067941	0.	0.	30.971661	10.505521	10.505521	0	0	1245	7850	76	2	7	127	101.8	64.5	-78.9	6	1592	0.044333	-1.163985	0.164375
460.023	08:56:24.023	37.298063092	-3.683710422	0.2	1	-0.05095	0.	0.	30.53409	10.234293	10.234293	0	0	1245	7850	76	2	7	127	101.8	64.5	-78.9	6	1602	0.044333	-1.163985	0.164375
460.273	08:56:24.273	37.298081073	-3.683749624	0.2	1	-0.03799	-0.	0.	30.113663	9.977229	9.977229	0	0	1245	7850	76	2	7	127	101.8	64.5	-78.9	6	1606	0.033625	-1.091545	0.102625
460.523	08:56:24.523	37.298099596	-3.683788718	0.2	1	-0.027883	0.	0.	29.664946	9.706691	9.706691	0	0	1245	7850	76	2	9	128	117.7	72.5	-92.9	6	1606	0.033625	-1.091545	0.102625
460.773	08:56:24.773	37.298118663	-3.683827366	0.2	1	-0.024662	0.	0.	29.23333	9.450185	9.450185	0	0	1245	7850	76	2	9	128	117.7	72.5	-92.9	6	1607	0.038242	-1.05198	0.045346
461.023	08:56:25.023	37.298137640	-3.683865787	0.2	1	-0.021626	-0.	0.	28.785549	9.187922	9.187922	0	0	1245	7850	76	2	9	128	117.7	72.5	-92.9	6	1606	0.038242	-1.05198	0.045346
461.273	08:56:25.273	37.298156619	-3.683903982	0.2	1	-0.023905	-0.	0.	28.342459	8.932267	8.932267	0	0	1245	7850	76	2	9	128	117.7	72.5	-92.9	6	1605	0.034217	-1.051758	0.025397
461.523	08:56:25.523	37.298175236	-3.683942287	0.2	1	-0.023273	-0.	0.	27.907936	8.685281	8.685281	0	0	1245	7850	76	2	10	129	133.6	81.	-106.4	6	1607	0.034217	-1.051758	0.025397
461.773	08:56:25.773	37.298194033	-3.683980819	0.2	1	-0.027172	-0.	0.	27.45701	8.432861	8.432861	0	0	1245	7850	76	2	10	129	133.6	81.	-106.4	6	1612	0.031754	-1.045311	0.037633
462.023	08:56:26.023	37.298212647	-3.684019576	0.2	1	-0.032069	-0.	0.	27.035822	8.200669	8.200669	0	0	1245	7850	76	2	10	129	133.6	81.	-106.4	6	1601	0.031754	-1.045311	0.037633
462.273	08:56:26.273	37.298230720	-3.684058553	0.2	1	-0.03146	-0.	0.	26.579754	7.95314	7.95314	0	0	1245	7850	76	2	10	129	133.6	81.	-106.4	6	1612	0.041982	-1.041986	0.05778
462.523	08:56:26.523	37.298248972	-3.684097757	0.2	1	-0.035451	-0.	0.	26.135096	7.715696	7.715696	0	0	1245	7850	76	2	11	130	149.6	89.2	-120.2	6	1616	0.041982	-1.041986	0.05778
462.773	08:56:26.773	37.298267314	-3.684136963	0.2	1	-0.035767	0.	0.	25.676495	7.474827	7.474827	0	0	1245	7850	76	2	11	130	149.6	89.2	-120.2	6	1610	0.041674	-1.053915	0.049695
463.023	08:56:27.023	37.298285567	-3.684175829	0.2	1	-0.039205	-0.	0.	25.232203	7.245361	7.245361	0	0	1245	7850	76	2	11	130	149.6	89.2	-120.2	6	1606	0.041674	-1.053915	0.049695
463.273	08:56:27.273	37.298303820	-3.684214920	0.2	1	-0.040849	0.	0.	24.802382	7.027001	7.027001	0	0	1215	7994	77	2	11	130	149.6	89.2	-120.2	6	1605	0.041271	-1.036521	0.098792
463.523	08:56:27.523	37.298322251	-3.684254126	0.2	1	-0.043326	0.	0.	24.333826	6.793033	6.793033	0	0	1215	7994	77	2	12	131	165.6	97.5	-134.	6	1602	0.041271	-1.036521	0.098792
463.773	08:56:27.773	37.298340504	-3.684293218	0.2	1	-0.040265	0.	0.	23.88545	6.573101	6.573101	0	0	1215	7994	77	2	12	131	165.6	97.5	-134.	6	1603	0.02235	-1.047492	0.063932
464.023	08:56:28.023	37.298358755	-3.684332535	0.2	1	-0.048702	-0.	0.	23.416677	6.347302	6.347302	0	0	1215	7994	77	2	12	131	165.6	97.5	-134.	6	1605	0.02235	-1.047492	0.063932
464.273	08:56:28.273	37.298376553	-3.684372187	0.2	1	-0.053318	0.	0.	22.959293	6.131059	6.131059	0	0	1215	7994	77	2	12	131	165.6	97.5	-134.	6	1610	0.02397	-1.056327	0.095563
464.523	08:56:28.523	37.298394352	-3.684411726	0.2	1	-0.050605	0.	0.	22.519365	5.926852	5.926852	0	0	1215	7994	77	2	13	132	181.5	105.5	-147.8	6	1608	0.02397	-1.056327	0.095563
